batch_id,sample_id,moisture,ph,diastase_activity,h_m_f,collection_date,lab_id,analyst,region,quality_score,quality_category,compliance_status
BATCH_462,SAMPLE_000462,18.24605151058032,5.453698931124476,14.162203335042488,23.12413137373244,2024-01-20 05:00:00,LAB_B,Analyst_3,East,100.0,Premium,Compliant
BATCH_463,SAMPLE_000463,18.730224396327117,3.819779090923972,12.36384170711608,32.71880653653422,2024-01-20 06:00:00,LAB_B,Analyst_2,South,85.0,Good,Compliant
BATCH_464,SAMPLE_000464,17.9168438254858,5.473535913809108,11.98564152827598,31.986042322788755,2024-01-20 07:00:00,LAB_D,Analyst_1,West,100.0,Premium,Compliant
BATCH_465,SAMPLE_000465,19.81086274237271,6.498241177312,12.344623358772088,23.58712020578482,2024-01-20 08:00:00,LAB_C,Analyst_2,North,80.0,Good,Compliant
BATCH_466,SAMPLE_000466,16.87435289761852,3.644636116581668,9.409184754757032,34.10278291141127,2024-01-20 09:00:00,LAB_C,Analyst_3,East,90.0,Excellent,Compliant
BATCH_467,SAMPLE_000467,16.428560431409302,6.431522552663952,10.765964202850231,29.10343983467313,2024-01-20 10:00:00,LAB_A,Analyst_1,North,85.0,Good,Compliant
BATCH_468,SAMPLE_000468,19.3429956409473,4.7207238821686115,8.276216730236296,33.35521183206306,2024-01-20 11:00:00,LAB_A,Analyst_3,West,95.0,Premium,Compliant
BATCH_469,SAMPLE_000469,16.117979192597264,6.112260351011777,11.328822262407787,36.747341595403014,2024-01-20 12:00:00,LAB_B,Analyst_1,East,85.0,Good,Compliant
BATCH_470,SAMPLE_000470,19.816112697203057,5.84715645217482,11.801172087703643,23.394568571538464,2024-01-20 13:00:00,LAB_A,Analyst_1,East,85.0,Good,Compliant
BATCH_471,SAMPLE_000471,15.060772373449081,5.201048782960004,9.594248152722468,20.382897359936734,2024-01-20 14:00:00,LAB_D,Analyst_4,South,90.0,Excellent,Compliant
BATCH_472,SAMPLE_000472,19.849394133538194,5.71534762775398,14.748201930158597,35.58205172791574,2024-01-20 15:00:00,LAB_D,Analyst_4,North,85.0,Good,Compliant
BATCH_473,SAMPLE_000473,15.215799559752881,6.135546683904044,14.366182276560693,32.19394850305232,2024-01-20 16:00:00,LAB_A,Analyst_4,West,80.0,Good,Compliant
BATCH_474,SAMPLE_000474,19.455715568490355,4.712420964953099,13.05500264819134,33.992791392442435,2024-01-20 17:00:00,LAB_A,Analyst_1,West,95.0,Premium,Compliant
BATCH_475,SAMPLE_000475,17.6385055454315,4.481099484689716,11.733706401357537,36.76309949977285,2024-01-20 18:00:00,LAB_A,Analyst_2,East,95.0,Premium,Compliant
BATCH_476,SAMPLE_000476,19.964823980596503,5.502780156690754,14.089784117533796,36.056218696490006,2024-01-20 19:00:00,LAB_A,Analyst_3,South,85.0,Good,Compliant
BATCH_477,SAMPLE_000477,15.368982823676994,5.923537825823775,8.91456640676424,39.21840293857649,2024-01-20 20:00:00,LAB_B,Analyst_3,East,85.0,Good,Compliant
BATCH_478,SAMPLE_000478,17.769271422006604,5.786855404329847,13.533568559924195,30.718701577042363,2024-01-20 21:00:00,LAB_B,Analyst_3,East,95.0,Premium,Compliant
BATCH_479,SAMPLE_000479,19.846512678095493,5.893440946575904,8.873745697767937,29.769912653198105,2024-01-20 22:00:00,LAB_A,Analyst_4,East,85.0,Good,Compliant
BATCH_480,SAMPLE_000480,17.615489220850744,4.806749944438799,13.559474637845838,28.0377439978146,2024-01-20 23:00:00,LAB_D,Analyst_1,East,100.0,Premium,Compliant
BATCH_481,SAMPLE_000481,18.146993190676312,5.953502648525065,9.930372977759498,23.07382085688409,2024-01-21 00:00:00,LAB_B,Analyst_4,West,95.0,Premium,Compliant
BATCH_482,SAMPLE_000482,18.478743444923087,3.860627166111825,14.139634067127322,31.45214465764045,2024-01-21 01:00:00,LAB_D,Analyst_2,West,90.0,Excellent,Compliant
BATCH_483,SAMPLE_000483,17.272705323838867,5.133467293882548,14.608294656777785,25.540250486519575,2024-01-21 02:00:00,LAB_C,Analyst_1,East,100.0,Premium,Compliant
BATCH_484,SAMPLE_000484,18.137790400420318,3.5172759814943646,9.04157178583581,38.42615024425951,2024-01-21 03:00:00,LAB_D,Analyst_3,East,90.0,Excellent,Compliant
BATCH_485,SAMPLE_000485,17.9215715596155,4.4737574897008106,11.238729235457754,31.663816085541953,2024-01-21 04:00:00,LAB_A,Analyst_4,South,95.0,Premium,Compliant
BATCH_486,SAMPLE_000486,19.505790052454945,4.599384604614194,14.866911647138796,31.856803610162203,2024-01-21 05:00:00,LAB_C,Analyst_4,East,90.0,Excellent,Compliant
BATCH_487,SAMPLE_000487,15.22723190170729,4.688518074827766,11.383852051812026,27.098493217540202,2024-01-21 06:00:00,LAB_B,Analyst_2,West,90.0,Excellent,Compliant
BATCH_488,SAMPLE_000488,16.40481594796115,5.586401620069586,14.044832657601816,21.03978703955415,2024-01-21 07:00:00,LAB_B,Analyst_2,North,90.0,Excellent,Compliant
BATCH_489,SAMPLE_000489,19.752057420382794,4.665674303811038,12.121120654919238,20.634875307459772,2024-01-21 08:00:00,LAB_C,Analyst_4,West,90.0,Excellent,Compliant
BATCH_490,SAMPLE_000490,19.451318919454582,4.846080867867592,10.627309355437212,28.466702883063952,2024-01-21 09:00:00,LAB_D,Analyst_2,South,95.0,Premium,Compliant
BATCH_491,SAMPLE_000491,17.278283763928563,4.212632392622982,10.000484888681092,21.691307561944758,2024-01-21 10:00:00,LAB_B,Analyst_3,West,95.0,Premium,Compliant
BATCH_492,SAMPLE_000492,18.100662989007684,4.619755374888021,9.42256163760261,32.136939110802786,2024-01-21 11:00:00,LAB_A,Analyst_2,North,100.0,Premium,Compliant
BATCH_493,SAMPLE_000493,16.386905914905665,4.181808881789454,13.33258733964388,37.61946011279315,2024-01-21 12:00:00,LAB_C,Analyst_2,East,90.0,Excellent,Compliant
BATCH_494,SAMPLE_000494,15.940605798618806,3.719587771305331,10.705783547761195,37.65829633037444,2024-01-21 13:00:00,LAB_A,Analyst_4,North,85.0,Good,Compliant
BATCH_495,SAMPLE_000495,17.31849202469991,5.310345780144134,11.578928235405257,33.180908202644645,2024-01-21 14:00:00,LAB_C,Analyst_4,East,100.0,Premium,Compliant
BATCH_496,SAMPLE_000496,16.766761140130264,5.504638395665049,11.446278360008273,24.224636629458622,2024-01-21 15:00:00,LAB_B,Analyst_1,East,95.0,Premium,Compliant
BATCH_497,SAMPLE_000497,17.91828055925436,5.358471038028844,12.040953204631919,37.25993662717744,2024-01-21 16:00:00,LAB_D,Analyst_1,West,100.0,Premium,Compliant
BATCH_498,SAMPLE_000498,15.388673184824924,4.890482131401717,14.059040019371865,37.72186870626416,2024-01-21 17:00:00,LAB_C,Analyst_4,West,90.0,Excellent,Compliant
BATCH_499,SAMPLE_000499,19.871974038330833,4.639357340537689,14.865175405084006,23.933071699059173,2024-01-21 18:00:00,LAB_C,Analyst_2,West,90.0,Excellent,Compliant
BATCH_500,SAMPLE_000500,19.931053722398016,6.090000948715476,10.853089460016719,34.748521715413546,2024-01-21 19:00:00,LAB_A,Analyst_2,South,80.0,Good,Compliant
BATCH_501,SAMPLE_000501,18.490808570098725,5.057245355408654,13.792632454744123,25.73039097854246,2024-01-21 20:00:00,LAB_B,Analyst_1,West,100.0,Premium,Compliant
BATCH_502,SAMPLE_000502,17.680481831720602,4.937545632889193,13.351694562583024,36.0528062470586,2024-01-21 21:00:00,LAB_A,Analyst_1,South,100.0,Premium,Compliant
BATCH_503,SAMPLE_000503,16.54763808143164,3.576926197419307,12.014702660189013,39.94475799807205,2024-01-21 22:00:00,LAB_B,Analyst_1,West,90.0,Excellent,Compliant
BATCH_504,SAMPLE_000504,19.068975098534743,4.523743482878469,14.692330005283532,20.600520106587858,2024-01-21 23:00:00,LAB_A,Analyst_3,East,95.0,Premium,Compliant
BATCH_505,SAMPLE_000505,18.423655862769397,4.640586856357571,9.40332160869882,37.94731731581864,2024-01-22 00:00:00,LAB_C,Analyst_3,South,100.0,Premium,Compliant
BATCH_506,SAMPLE_000506,15.813084696724456,4.696468342690702,8.76484947216735,32.45261067197316,2024-01-22 01:00:00,LAB_A,Analyst_1,North,95.0,Premium,Compliant
BATCH_507,SAMPLE_000507,19.554635922469213,5.240517107681997,13.977733768687955,39.467652383296425,2024-01-22 02:00:00,LAB_D,Analyst_2,South,90.0,Excellent,Compliant
BATCH_508,SAMPLE_000508,19.112686214615845,5.100807640180635,11.074048716436238,29.300190350528553,2024-01-22 03:00:00,LAB_B,Analyst_1,South,95.0,Premium,Compliant
BATCH_509,SAMPLE_000509,19.74899956645962,5.323715278380334,13.928781979449424,36.947758611427474,2024-01-22 04:00:00,LAB_B,Analyst_3,North,90.0,Excellent,Compliant
BATCH_510,SAMPLE_000510,18.6285975419418,5.794649784626385,14.251631436367905,21.247881371965544,2024-01-22 05:00:00,LAB_C,Analyst_2,South,90.0,Excellent,Compliant
BATCH_511,SAMPLE_000511,18.06707597967895,5.93895721614828,8.4372031553335,26.705581001565914,2024-01-22 06:00:00,LAB_B,Analyst_3,East,95.0,Premium,Compliant
BATCH_512,SAMPLE_000512,17.091215181453094,5.654369228679483,14.184253340902425,21.340330755024198,2024-01-22 07:00:00,LAB_D,Analyst_2,West,95.0,Premium,Compliant
BATCH_513,SAMPLE_000513,19.663642416770067,6.366571087864804,11.138233387585956,39.50686266958141,2024-01-22 08:00:00,LAB_A,Analyst_3,North,80.0,Good,Compliant
BATCH_514,SAMPLE_000514,19.330319447502042,3.554697748029085,11.573027423029625,36.339478145436736,2024-01-22 09:00:00,LAB_C,Analyst_2,West,85.0,Good,Compliant
BATCH_515,SAMPLE_000515,15.226093350530947,4.087333957050638,12.386147577652473,37.05094842491941,2024-01-22 10:00:00,LAB_D,Analyst_2,East,85.0,Good,Compliant
BATCH_516,SAMPLE_000516,15.13183487248626,3.5226886249344265,14.484678247110608,38.75930462867788,2024-01-22 11:00:00,LAB_B,Analyst_2,North,80.0,Good,Compliant
BATCH_517,SAMPLE_000517,16.88231683439025,5.442424142463809,8.133812661008347,21.702069722395706,2024-01-22 12:00:00,LAB_B,Analyst_2,West,100.0,Premium,Compliant
BATCH_518,SAMPLE_000518,19.052766653909163,6.1940916468499605,11.33790427822472,27.711951850266665,2024-01-22 13:00:00,LAB_D,Analyst_4,West,85.0,Good,Compliant
BATCH_519,SAMPLE_000519,19.936380646574722,4.230446889728897,12.814054297013925,21.420697780880044,2024-01-22 14:00:00,LAB_A,Analyst_3,East,85.0,Good,Compliant
BATCH_520,SAMPLE_000520,15.752084455517641,6.28110363438892,13.058948703887598,24.215862031000572,2024-01-22 15:00:00,LAB_A,Analyst_3,West,85.0,Good,Compliant
BATCH_521,SAMPLE_000521,17.970653576760675,3.6808021708686827,12.847727020759756,24.587315540753448,2024-01-22 16:00:00,LAB_C,Analyst_4,East,90.0,Excellent,Compliant
BATCH_522,SAMPLE_000522,16.904454283155108,6.303308080416543,8.941045905856853,29.382144220951574,2024-01-22 17:00:00,LAB_B,Analyst_2,South,90.0,Excellent,Compliant
BATCH_523,SAMPLE_000523,19.849571989073016,4.554868061718903,10.095769118601769,25.371243349072852,2024-01-22 18:00:00,LAB_D,Analyst_2,East,90.0,Excellent,Compliant
BATCH_524,SAMPLE_000524,19.210594615678545,3.8042624853476497,10.511008677919094,22.019562136355223,2024-01-22 19:00:00,LAB_A,Analyst_3,South,85.0,Good,Compliant
BATCH_525,SAMPLE_000525,19.19164352355569,4.957615277558977,13.631060453756536,23.349821781882156,2024-01-22 20:00:00,LAB_C,Analyst_4,North,95.0,Premium,Compliant
BATCH_526,SAMPLE_000526,17.34346579897485,4.270329703161524,9.95131910690187,22.94551127104182,2024-01-22 21:00:00,LAB_B,Analyst_2,West,95.0,Premium,Compliant
BATCH_527,SAMPLE_000527,17.074097511688326,4.354618705885769,9.474934747070423,39.46153595824597,2024-01-22 22:00:00,LAB_B,Analyst_2,East,95.0,Premium,Compliant
BATCH_528,SAMPLE_000528,16.36703535965353,4.42186989477886,14.702136133266674,35.185850138369474,2024-01-22 23:00:00,LAB_C,Analyst_2,East,90.0,Excellent,Compliant
BATCH_529,SAMPLE_000529,15.281877483254636,5.9090776934979905,8.062042995794283,39.35522930539124,2024-01-23 00:00:00,LAB_C,Analyst_1,West,85.0,Good,Compliant
BATCH_530,SAMPLE_000530,19.323611881275266,5.117483830025764,14.984745989773847,28.79480973015817,2024-01-23 01:00:00,LAB_A,Analyst_4,West,95.0,Premium,Compliant
BATCH_531,SAMPLE_000531,19.06450504565039,4.433923097468011,12.737749092001769,25.567369633253133,2024-01-23 02:00:00,LAB_D,Analyst_2,North,90.0,Excellent,Compliant
BATCH_532,SAMPLE_000532,19.998588366430653,5.331001349932755,13.79928509614382,35.96586394418374,2024-01-23 03:00:00,LAB_B,Analyst_1,North,90.0,Excellent,Compliant
BATCH_533,SAMPLE_000533,19.983184185369527,5.648452022669581,10.062335774423353,26.525078360822935,2024-01-23 04:00:00,LAB_D,Analyst_4,East,85.0,Good,Compliant
BATCH_534,SAMPLE_000534,17.77715852801314,4.317872002200601,8.10020694366942,25.987667474106964,2024-01-23 05:00:00,LAB_B,Analyst_2,North,95.0,Premium,Compliant
BATCH_535,SAMPLE_000535,18.844937075902553,4.740647304576054,13.16508662993071,24.650119844156624,2024-01-23 06:00:00,LAB_B,Analyst_3,South,95.0,Premium,Compliant
BATCH_536,SAMPLE_000536,19.72382864941214,3.8656582800108428,13.83901217900473,22.593579564484706,2024-01-23 07:00:00,LAB_D,Analyst_1,North,80.0,Good,Compliant
BATCH_537,SAMPLE_000537,19.248236953387057,4.043448048604041,13.183332923674634,25.12926122033532,2024-01-23 08:00:00,LAB_C,Analyst_1,North,90.0,Excellent,Compliant
BATCH_538,SAMPLE_000538,16.23674050871599,5.543353561894948,8.99995201110587,27.106394969477755,2024-01-23 09:00:00,LAB_A,Analyst_2,East,90.0,Excellent,Compliant
BATCH_539,SAMPLE_000539,17.252720676550467,4.044315043086881,13.273995455798783,33.47988416291461,2024-01-23 10:00:00,LAB_B,Analyst_2,South,95.0,Premium,Compliant
BATCH_540,SAMPLE_000540,15.645797075757475,5.075490151001181,13.382459474753487,21.25129684438903,2024-01-23 11:00:00,LAB_C,Analyst_1,North,95.0,Premium,Compliant
BATCH_541,SAMPLE_000541,19.770255136293613,5.627138785167298,12.609783609690385,24.21013879330686,2024-01-23 12:00:00,LAB_B,Analyst_3,South,85.0,Good,Compliant
BATCH_542,SAMPLE_000542,18.0308731722544,3.8206307692842314,13.362811529569104,36.18047280583353,2024-01-23 13:00:00,LAB_A,Analyst_3,South,90.0,Excellent,Compliant
BATCH_543,SAMPLE_000543,16.143214027517313,5.20193665888671,13.921450077744126,22.938438471675415,2024-01-23 14:00:00,LAB_B,Analyst_4,South,95.0,Premium,Compliant
BATCH_544,SAMPLE_000544,18.358503422029283,4.269688351104091,12.295228799662208,26.85290293045043,2024-01-23 15:00:00,LAB_A,Analyst_2,West,95.0,Premium,Compliant
BATCH_545,SAMPLE_000545,18.09064120228948,6.388780625712739,8.620232997787753,37.2931784371628,2024-01-23 16:00:00,LAB_A,Analyst_3,West,90.0,Excellent,Compliant
BATCH_546,SAMPLE_000546,16.790813590164202,4.950636940159774,11.413394667670476,23.098506222868853,2024-01-23 17:00:00,LAB_B,Analyst_4,West,100.0,Premium,Compliant
BATCH_547,SAMPLE_000547,15.567787960998146,5.917977649325474,8.543545342701236,21.6547367123638,2024-01-23 18:00:00,LAB_B,Analyst_3,West,90.0,Excellent,Compliant
BATCH_548,SAMPLE_000548,18.357865977963996,5.1506796264687855,10.852801217227016,29.690759901600217,2024-01-23 19:00:00,LAB_A,Analyst_2,East,100.0,Premium,Compliant
BATCH_549,SAMPLE_000549,17.601538504518967,3.6302375985644577,10.849745423879394,26.048390225570728,2024-01-23 20:00:00,LAB_C,Analyst_4,North,90.0,Excellent,Compliant
BATCH_550,SAMPLE_000550,18.861591958678197,5.399454126782067,8.46206890898169,31.26816728967708,2024-01-23 21:00:00,LAB_D,Analyst_4,West,95.0,Premium,Compliant
BATCH_551,SAMPLE_000551,17.600817505559966,6.354210026619971,10.441743737786355,36.076097809669506,2024-01-23 22:00:00,LAB_A,Analyst_4,East,90.0,Excellent,Compliant
BATCH_552,SAMPLE_000552,19.2609075015927,5.304835460438993,8.776986691539204,22.742969763054862,2024-01-23 23:00:00,LAB_B,Analyst_3,North,95.0,Premium,Compliant
BATCH_553,SAMPLE_000553,17.759534193872426,5.957566578280371,13.657646470064556,31.613981691085698,2024-01-24 00:00:00,LAB_B,Analyst_2,West,95.0,Premium,Compliant
BATCH_554,SAMPLE_000554,17.80468985767693,6.152619390045223,14.633816181751296,30.110175207797276,2024-01-24 01:00:00,LAB_C,Analyst_4,North,90.0,Excellent,Compliant
BATCH_555,SAMPLE_000555,19.383268013291726,4.184239315846797,8.50621532680557,22.881575720263992,2024-01-24 02:00:00,LAB_D,Analyst_1,West,90.0,Excellent,Compliant
BATCH_556,SAMPLE_000556,17.017414331061985,4.1361345197246795,14.685806451041909,32.47996971057965,2024-01-24 03:00:00,LAB_A,Analyst_2,East,95.0,Premium,Compliant
BATCH_557,SAMPLE_000557,15.670076142253203,5.3329429665529755,11.658036195357216,25.472808357215435,2024-01-24 04:00:00,LAB_A,Analyst_1,South,95.0,Premium,Compliant
BATCH_558,SAMPLE_000558,15.143913381566694,4.733085409420115,10.096959745677118,29.75668637088025,2024-01-24 05:00:00,LAB_D,Analyst_1,South,90.0,Excellent,Compliant
BATCH_559,SAMPLE_000559,18.775686278368095,6.019583908600161,8.538034526933144,21.64544648554124,2024-01-24 06:00:00,LAB_A,Analyst_4,North,85.0,Good,Compliant
BATCH_560,SAMPLE_000560,18.101547756767324,6.200069370194034,11.504369876492925,29.19168114427246,2024-01-24 07:00:00,LAB_D,Analyst_4,East,90.0,Excellent,Compliant
BATCH_561,SAMPLE_000561,18.520398840496117,4.560264137908154,13.56160881143524,26.129269360856405,2024-01-24 08:00:00,LAB_B,Analyst_3,South,95.0,Premium,Compliant
BATCH_562,SAMPLE_000562,16.064820807544553,4.210611676923446,12.949605340866887,36.44762422370709,2024-01-24 09:00:00,LAB_D,Analyst_3,West,90.0,Excellent,Compliant
BATCH_563,SAMPLE_000563,15.681857377933849,5.841576545731586,8.351582080247816,21.139574539947365,2024-01-24 10:00:00,LAB_A,Analyst_3,South,90.0,Excellent,Compliant
BATCH_564,SAMPLE_000564,15.072723328339409,4.3244181066444085,8.510312847575324,28.3721454983666,2024-01-24 11:00:00,LAB_D,Analyst_2,North,85.0,Good,Compliant
BATCH_565,SAMPLE_000565,16.752937794032984,5.967842955541036,10.82011297842846,29.168628482628762,2024-01-24 12:00:00,LAB_C,Analyst_3,North,95.0,Premium,Compliant
BATCH_566,SAMPLE_000566,17.949588434273167,4.771214760946289,10.067033458335603,34.50012152598237,2024-01-24 13:00:00,LAB_B,Analyst_1,East,100.0,Premium,Compliant
BATCH_567,SAMPLE_000567,16.96122022549866,5.5026496978744115,9.626690261392335,31.48575150180422,2024-01-24 14:00:00,LAB_B,Analyst_3,North,95.0,Premium,Compliant
BATCH_568,SAMPLE_000568,17.187374610118646,3.7866059415040043,9.967031492360995,33.34424674388362,2024-01-24 15:00:00,LAB_D,Analyst_4,South,90.0,Excellent,Compliant
BATCH_569,SAMPLE_000569,19.520793472468743,5.371577974029719,13.624379203078192,35.54098571303513,2024-01-24 16:00:00,LAB_A,Analyst_3,South,90.0,Excellent,Compliant
BATCH_570,SAMPLE_000570,16.7412773351165,4.855303036211687,14.504596375422977,37.24405947316377,2024-01-24 17:00:00,LAB_C,Analyst_2,South,100.0,Premium,Compliant
BATCH_571,SAMPLE_000571,17.569947445799055,5.259825389526423,10.835718861692964,26.277509934449412,2024-01-24 18:00:00,LAB_B,Analyst_2,South,100.0,Premium,Compliant
BATCH_572,SAMPLE_000572,18.918265063705714,4.00404262323459,14.34277701492748,30.760454107278058,2024-01-24 19:00:00,LAB_B,Analyst_1,East,90.0,Excellent,Compliant
BATCH_573,SAMPLE_000573,16.98271391160635,5.710621234832546,10.250469908735173,36.802161568784,2024-01-24 20:00:00,LAB_A,Analyst_2,West,95.0,Premium,Compliant
BATCH_574,SAMPLE_000574,18.11043350113937,6.088391232629686,11.33505890440654,39.78902261930113,2024-01-24 21:00:00,LAB_A,Analyst_3,West,90.0,Excellent,Compliant
BATCH_575,SAMPLE_000575,19.311818543733725,4.150219400272327,9.582202984711998,37.79038622087526,2024-01-24 22:00:00,LAB_C,Analyst_4,East,90.0,Excellent,Compliant
BATCH_576,SAMPLE_000576,19.74760311828821,3.7871436665604854,12.483332295230909,27.429345252487536,2024-01-24 23:00:00,LAB_D,Analyst_2,North,80.0,Good,Compliant
BATCH_577,SAMPLE_000577,15.73536740464519,3.570915758139009,14.852867806223662,23.903330344373007,2024-01-25 00:00:00,LAB_A,Analyst_1,West,85.0,Good,Compliant
BATCH_578,SAMPLE_000578,19.63293812580747,5.425914501329798,12.224451672303651,29.787850748131774,2024-01-25 01:00:00,LAB_D,Analyst_3,North,90.0,Excellent,Compliant
BATCH_579,SAMPLE_000579,17.46058146539769,5.321282108266342,10.504698588794842,34.832829036720845,2024-01-25 02:00:00,LAB_C,Analyst_1,West,100.0,Premium,Compliant
BATCH_580,SAMPLE_000580,16.29122194149479,5.14009223814221,12.534722121933699,29.85138141506595,2024-01-25 03:00:00,LAB_D,Analyst_2,North,95.0,Premium,Compliant
BATCH_581,SAMPLE_000581,17.295678781191306,4.195841288347927,8.860444749257713,29.66361726627337,2024-01-25 04:00:00,LAB_B,Analyst_2,East,95.0,Premium,Compliant
BATCH_582,SAMPLE_000582,19.900162876427387,4.672717987716544,14.22061356185779,36.76460842163601,2024-01-25 05:00:00,LAB_D,Analyst_1,South,90.0,Excellent,Compliant
BATCH_583,SAMPLE_000583,17.46309046996435,5.283429005558519,11.521587655458855,27.228075581343727,2024-01-25 06:00:00,LAB_C,Analyst_3,North,100.0,Premium,Compliant
BATCH_584,SAMPLE_000584,16.64375805143754,4.990300576577508,11.145448194277495,37.19589349623291,2024-01-25 07:00:00,LAB_C,Analyst_2,South,100.0,Premium,Compliant
BATCH_585,SAMPLE_000585,18.16700427158363,6.463356560644662,12.101053519174634,28.136096019034472,2024-01-25 08:00:00,LAB_C,Analyst_4,North,90.0,Excellent,Compliant
BATCH_586,SAMPLE_000586,16.200728093890966,3.9093192576701994,12.373487039525816,26.56466211356679,2024-01-25 09:00:00,LAB_D,Analyst_2,North,85.0,Good,Compliant
BATCH_587,SAMPLE_000587,15.379316640543319,5.585433662142782,8.50243064358559,29.07979822399398,2024-01-25 10:00:00,LAB_B,Analyst_3,North,85.0,Good,Compliant
BATCH_588,SAMPLE_000588,15.644398609553246,4.712956304312876,12.778320548563816,35.24893917349737,2024-01-25 11:00:00,LAB_A,Analyst_2,North,95.0,Premium,Compliant
BATCH_589,SAMPLE_000589,15.640229194788862,4.784598844776845,9.693521762208707,22.520040557279884,2024-01-25 12:00:00,LAB_B,Analyst_1,North,95.0,Premium,Compliant
BATCH_590,SAMPLE_000590,15.759513467561472,5.6527932969745285,12.997668427546127,23.928384317440347,2024-01-25 13:00:00,LAB_D,Analyst_2,South,90.0,Excellent,Compliant
BATCH_591,SAMPLE_000591,15.69413586324705,5.577308453973108,13.757743560689377,39.02889651326184,2024-01-25 14:00:00,LAB_D,Analyst_2,North,90.0,Excellent,Compliant
BATCH_592,SAMPLE_000592,18.204373724016072,6.473767981106565,13.627709552867643,23.50983254762715,2024-01-25 15:00:00,LAB_A,Analyst_3,South,90.0,Excellent,Compliant
BATCH_593,SAMPLE_000593,15.909400421995723,3.8851828683623757,11.867506771855224,31.354546358621093,2024-01-25 16:00:00,LAB_D,Analyst_1,East,85.0,Good,Compliant
BATCH_594,SAMPLE_000594,16.728336416619317,3.812328948152499,11.641189246175259,31.586289333238756,2024-01-25 17:00:00,LAB_C,Analyst_3,West,90.0,Excellent,Compliant
BATCH_595,SAMPLE_000595,19.483942049530057,5.673016451386223,9.000131729375882,29.792489241004894,2024-01-25 18:00:00,LAB_C,Analyst_2,North,90.0,Excellent,Compliant
BATCH_596,SAMPLE_000596,17.369808201314363,5.235160751019228,13.427423052821949,32.89490497153637,2024-01-25 19:00:00,LAB_C,Analyst_4,West,100.0,Premium,Compliant
BATCH_597,SAMPLE_000597,18.337788692605137,4.322481999679417,9.899865663127,24.59653451595237,2024-01-25 20:00:00,LAB_C,Analyst_2,South,95.0,Premium,Compliant
BATCH_598,SAMPLE_000598,15.86159935600815,3.73825810696696,11.476867959725626,31.053245355534962,2024-01-25 21:00:00,LAB_C,Analyst_3,East,85.0,Good,Compliant
BATCH_599,SAMPLE_000599,15.961445094043354,3.7569747487892915,9.989918650492617,27.443465104937943,2024-01-25 22:00:00,LAB_D,Analyst_4,East,85.0,Good,Compliant
BATCH_600,SAMPLE_000600,15.204343081332395,6.182572623992355,8.936798540997852,33.23334519258378,2024-01-25 23:00:00,LAB_A,Analyst_3,East,80.0,Good,Compliant
BATCH_601,SAMPLE_000601,15.844675315360822,4.075601974156228,12.406903878242156,22.82447086746299,2024-01-26 00:00:00,LAB_A,Analyst_3,West,90.0,Excellent,Compliant
BATCH_602,SAMPLE_000602,16.392951695159795,4.470114686346562,8.380324243760327,31.417548336789523,2024-01-26 01:00:00,LAB_C,Analyst_1,South,90.0,Excellent,Compliant
BATCH_603,SAMPLE_000603,15.885052421383733,4.179969206680964,13.240516638883399,23.705407107666474,2024-01-26 02:00:00,LAB_D,Analyst_4,North,90.0,Excellent,Compliant
BATCH_604,SAMPLE_000604,15.443512668785278,4.564988917495812,10.223107566827817,25.572861262300727,2024-01-26 03:00:00,LAB_B,Analyst_2,North,90.0,Excellent,Compliant
BATCH_605,SAMPLE_000605,15.603179355503004,3.70827152823828,8.000942851031397,24.374196006471664,2024-01-26 04:00:00,LAB_B,Analyst_3,South,85.0,Good,Compliant
BATCH_606,SAMPLE_000606,17.303893840163628,5.057179372724811,11.57790397466061,23.656755597376343,2024-01-26 05:00:00,LAB_D,Analyst_2,West,100.0,Premium,Compliant
BATCH_607,SAMPLE_000607,16.031668592028964,3.7028376907766445,8.327963359693221,36.514219031213344,2024-01-26 06:00:00,LAB_C,Analyst_1,North,85.0,Good,Compliant
BATCH_608,SAMPLE_000608,16.82134930524038,5.9010695234670845,9.933186904746297,25.714151353217808,2024-01-26 07:00:00,LAB_A,Analyst_1,South,95.0,Premium,Compliant
BATCH_609,SAMPLE_000609,17.517086354274284,4.201136245731299,12.948835412190014,38.54247563728899,2024-01-26 08:00:00,LAB_D,Analyst_4,North,95.0,Premium,Compliant
BATCH_610,SAMPLE_000610,18.451974143146828,5.120035743813531,8.43882735135306,39.39853050690382,2024-01-26 09:00:00,LAB_B,Analyst_1,East,100.0,Premium,Compliant
BATCH_611,SAMPLE_000611,15.196560699205495,6.140237262684375,13.875369446492016,31.42520939874195,2024-01-26 10:00:00,LAB_B,Analyst_1,North,80.0,Good,Compliant
BATCH_612,SAMPLE_000612,18.997051994545213,5.452632107141582,8.026739458610082,22.860022453314528,2024-01-26 11:00:00,LAB_B,Analyst_2,West,95.0,Premium,Compliant
BATCH_613,SAMPLE_000613,18.13950194745454,5.0988733596540055,9.727767084413316,27.490964867591625,2024-01-26 12:00:00,LAB_C,Analyst_1,South,100.0,Premium,Compliant
BATCH_614,SAMPLE_000614,15.40879515974436,4.473001259346127,13.1863283930645,35.95464526696428,2024-01-26 13:00:00,LAB_B,Analyst_1,West,85.0,Good,Compliant
BATCH_615,SAMPLE_000615,19.367893120533886,4.499005739174594,10.213891048105147,27.34781457394141,2024-01-26 14:00:00,LAB_D,Analyst_3,South,90.0,Excellent,Compliant
